USGS,7032000,2023-09-05,5:00,CDT,205000,P
USGS,7032000,2023-09-05,6:00,CDT,204000,P
USGS,7032000,2023-09-05,7:00,CDT,204000,P
USGS,7032000,2023-09-05,8:00,CDT,203000,P
USGS,7032000,2023-09-05,9:00,CDT,203000,P
USGS,7032000,2023-09-05,11:00,CDT,202000,P
USGS,7032000,2023-09-05,13:00,CDT,201000,P
USGS,7032000,2023-09-05,14:00,CDT,200000,P
USGS,7032000,2023-09-05,15:00,CDT,200000,P
USGS,7032000,2023-09-05,16:00,CDT,199000,P
USGS,7032000,2023-09-05,17:00,CDT,199000,P
USGS,7032000,2023-09-05,18:00,CDT,198000,P
USGS,7032000,2023-09-05,19:00,CDT,198000,P
USGS,7032000,2023-09-05,20:00,CDT,197000,P
USGS,7032000,2023-09-05,21:00,CDT,196000,P
USGS,7032000,2023-09-05,22:00,CDT,196000,P
USGS,7032000,2023-09-05,23:00,CDT,195000,P
USGS,7032000,2023-09-06,0:00,CDT,194000,P
USGS,7032000,2023-09-06,1:00,CDT,194000,P
USGS,7032000,2023-09-06,2:00,CDT,193000,P
USGS,7032000,2023-09-06,3:00,CDT,193000,P
USGS,7032000,2023-09-06,4:00,CDT,192000,P
USGS,7032000,2023-09-06,5:00,CDT,191000,P
USGS,7032000,2023-09-06,6:00,CDT,191000,P
USGS,7032000,2023-09-06,7:00,CDT,191000,P
USGS,7032000,2023-09-06,8:00,CDT,190000,P
USGS,7032000,2023-09-06,9:00,CDT,189000,P
USGS,7032000,2023-09-06,10:00,CDT,188000,P
USGS,7032000,2023-09-06,11:00,CDT,188000,P
USGS,7032000,2023-09-06,12:00,CDT,187000,P
USGS,7032000,2023-09-06,13:00,CDT,186000,P
USGS,7032000,2023-09-06,14:00,CDT,186000,P
USGS,7032000,2023-09-06,15:00,CDT,185000,P
USGS,7032000,2023-09-06,16:00,CDT,184000,P
USGS,7032000,2023-09-06,17:00,CDT,184000,P
USGS,7032000,2023-09-06,18:00,CDT,183000,P
USGS,7032000,2023-09-06,19:00,CDT,182000,P
USGS,7032000,2023-09-06,20:00,CDT,181000,P
